"Google Click ID","Conversion Time","Conversion Name","Conversion Value","Conversion Currency",subscriptionid,campaign,location
EAIaIQobChMI0JiExdbPiAMV-w-KAx2UVzSXEAEYASAAEgL9zvD_BwE&num=1&cid=CAQSOwDpaXnfWRL4AEwyUGpy-BF80ABrjnyK4y8Je4WvjGtNpIz1w2QWTjHPF3hq094wXle3bFXl9AvN3yzeGAE&sig=AOD64_3yMPmh_nYiGQRvvIFEHVV1B8xdOQ&client=ca-pub-9757934128024245&rf=4&nb=0&adurl=https://fox-pest.com/local-location/%3Fgbraid%3D0AAAAACVgtGCKe4WmKw4KYnsRmUIq67CQB%26pest%3Dbed-bugs%26service%3Dinfestations%2520removal%26loc_interest_ms%3D%26loc_physical_ms%3D9007925%26gad_source%3D5,2024-09-19T19:52:00-0500,"Billable Google Ads Call",973.00,USD,1468436,"-All Locations",https://www.googleadservices.com/pagead/aclk?sa=L&ai=Cl7X1qXLsZpCgN_ufqMwPlK_RuQnbqr2_eYjaram0D-ur9MrCARABIIiYz50BYMmGhYmIpIQQoAHg6IKrAsgBAeACAKgDAcgDCqoE1QJP0CyGsUdRD7GJQb4HusdBsCaQvJ03CTcTSRuh36GVvrQnptI_0bHThO3yN75nKW09_76mwvBoWDYSdBssiOQDxfv6UNYKjTMPiRKOT2h-dfF1pM_cKLJgMW_E4oqHL5x1eGav-pZCsDr0LLXkRVhF4hum0wHijsWYN9w_Q-60qt9L7GWyIVGuXb-SZo-i8_pFWFjLyArKD9VckoW07wmhJjegjncuFCq7UYKToSfPkKlEOwFRGzvYlbCrUnx82C5Zk9UfjqOHUE3HT1u0EXy_P-_mj4KhtxWJIrttpIFWMBBb8f48ZJT2E1nbCxNtLUqy8uiI1aLa9OnsO6AcdzvQpbtRKlYs_DtUHOyb0dKuEWZ_OEeB9ssSjjlChx76jPjvThxQvVFTOXhLZA_M-cvdWYuIRmMYheQ9ZFWiPtsKgD8JT1FeD276KIY56wzzPi8QZem9McAElNLdzpYE4AQBiAX73_udPqAGZtgGAoAHiJf91AGoB9XJG6gH2baxAqgHpr4bqAeOzhuoB5PYG6gH8OAbqAfulrECqAf-nrECqAevvrECqAfYtrECqAfmmrECqAeaBqgHl8WxAqgH89EbqAeW2BuoB6qbsQKoB4OtsQKoB-C9sQKoB_-esQKoB9-fsQKoB_jCsQKoB_vCsQLYBwGgCLXmpQSwCAK4CAHSCCYIgGEQARgdMgKKAjoLgECAwICAgKCogAJIvf3BOljv2oLF1s-IA7EJR7kDQcnyf3qACgOYCwHICwGqDQJVU8gNAeINEwi6h4PF1s-IAxX7D4oDHZRXNJfqDRMIx9uDxdbPiAMV-w-KAx2UVzSXohNUCjcIA0ABUggKBhIECAEQAWifwfT5RXIhEh8gAigCOAJA-9_7nT5YAmj-__________8BgAEBmAEDGhkKF2NhLXB1Yi05NzU3OTM0MTI4MDI0MjQ12BMMghQNGgt1bm9tb2RzLmNvbYgUatAVAfgWAYAXAbIXAhgBuhcGCAE4AUgBshgJEgLCZxhmIgEA0BgB6BgB&gclid=EAIaIQobChMI0JiExdbPiAMV-w-KAx2UVzSXEAEYASAAEgL9zvD_BwE&num=1&cid=CAQSOwDpaXnfWRL4AEwyUGpy-BF80ABrjnyK4y8Je4WvjGtNpIz1w2QWTjHPF3hq094wXle3bFXl9AvN3yzeGAE&sig=AOD64_3yMPmh_nYiGQRvvIFEHVV1B8xdOQ&client=ca-pub-9757934128024245&rf=4&nb=0&adurl=https://fox-pest.com/local-location/%3Fgbraid%3D0AAAAACVgtGCKe4WmKw4KYnsRmUIq67CQB%26pest%3Dbed-bugs%26service%3Dinfestations%2520removal%26loc_interest_ms%3D%26loc_physical_ms%3D9007925%26gad_source%3D5
CjwKCAjwl6-3BhBWEiwApN6_ku6dn5b0fN3Cyy5NKqRFalkpk776TMHiIUWFbry-H_SqS974VFYUJxoCWwcQAvD_BwE,2024-09-19T19:58:00-0500,"Billable Google Ads Call",805.00,USD,1468440,"-All Locations | Pest Low Cost | Search",https://fox-pest.com/local-location/?pest=cockroaches&service=control&loc_interest_ms=&loc_physical_ms=9006604&gad_source=1&gclid=CjwKCAjwl6-3BhBWEiwApN6_ku6dn5b0fN3Cyy5NKqRFalkpk776TMHiIUWFbry-H_SqS974VFYUJxoCWwcQAvD_BwE
EAIaIQobChMIgLiaouHPiAMVI9zjBx38NAzPEAEYASAAEgIW9_D_BwE,2024-09-19T21:06:00-0500,"Billable Google Ads Call",1323.00,USD,1468481,"-All Locations",https://fox-pest.com/local-location/?pest=mice&service=infestations%20removal&loc_interest_ms=&loc_physical_ms=9004574&gad_source=2&gclid=EAIaIQobChMIgLiaouHPiAMVI9zjBx38NAzPEAEYASAAEgIW9_D_BwE
EAIaIQobChMIkpeg8d3PiAMVlb3RBB0NQjr_EAEYASAAEgIjh_D_BwE,2024-09-19T20:27:00-0500,"Billable Google Ads Call",650.00,USD,1468629,"-Performance Max - All Locations",https://fox-pest.com/local-location/?gbraid=0AAAAACVgtGAmZhRriW_TT-GVhiqv2iVB6&pest=exterminator&service=&loc_interest_ms=&loc_physical_ms=9003967&gad_source=5&gclid=EAIaIQobChMIkpeg8d3PiAMVlb3RBB0NQjr_EAEYASAAEgIjh_D_BwE
EAIaIQobChMIidmWheTPiAMVsZXLAR0WFScTEAEYASAAEgKwKvD_BwE,2024-09-19T20:54:00-0500,"Billable Google Ads Call",495.00,USD,1468472,"-Performance Max - All Locations",https://fox-pest.com/local-location/?gbraid=0AAAAACVgtGAmZhRriW_TT-GVhiqv2iVB6&pest=exterminator&service=&loc_interest_ms=&loc_physical_ms=9005921&gad_source=5&gclid=EAIaIQobChMIidmWheTPiAMVsZXLAR0WFScTEAEYASAAEgKwKvD_BwE
CjwKCAjwl6-3BhBWEiwApN6_kmJN4TKU840ALp_KO3PSw44KB9Hx7PlTSVH_rcd_P7IJGZXPl3YnmBoCNNoQAvD_BwE,2024-09-19T20:58:00-0500,"Billable Google Ads Call",300.00,USD,1468469,"-All Locations",https://fox-pest.com/local-location/?pest=bee&service=removal&loc_interest_ms=&loc_physical_ms=9014329&gad_source=1&gclid=CjwKCAjwl6-3BhBWEiwApN6_kmJN4TKU840ALp_KO3PSw44KB9Hx7PlTSVH_rcd_P7IJGZXPl3YnmBoCNNoQAvD_BwE
EAIaIQobChMIte7o9-LPiAMVTgFPCB3mTQ83EAEYASAAEgJo-_D_BwE,2024-09-19T20:49:00-0500,"Billable Google Ads Call",462.00,USD,1468478,"-Performance Max - All Locations",https://fox-pest.com/local-location/?gbraid=0AAAAACVgtGAmZhRriW_TT-GVhiqv2iVB6&pest=exterminator&service=&loc_interest_ms=&loc_physical_ms=9002000&gad_source=5&gclid=EAIaIQobChMIte7o9-LPiAMVTgFPCB3mTQ83EAEYASAAEgJo-_D_BwE
CjwKCAjwl6-3BhBWEiwApN6_ks7RgGHbm2hTFBhXc1KJ19LXPH_8ld44OVTiFBSKWbdx1780K6nhFRoC3yQQAvD_BwE,2024-09-19T22:50:00-0500,"Billable Google Ads Call",995.00,USD,1468536,"-All Locations | Pest Low Cost | Search",https://fox-pest.com/local-location/?pest=bees&service=control&loc_interest_ms=&loc_physical_ms=9004539&gad_source=1&gbraid=0AAAAACVgtGByCxwg-K8mxJZQ74ap5bSSg&gclid=CjwKCAjwl6-3BhBWEiwApN6_ks7RgGHbm2hTFBhXc1KJ19LXPH_8ld44OVTiFBSKWbdx1780K6nhFRoC3yQQAvD_BwE
CjwKCAjwl6-3BhBWEiwApN6_ksFIw0AP5x_YaeltswMhAOkEhBTfk3PYxBfSpaZceS3LJu7C670LAxoChVAQAvD_BwE,2024-09-19T23:36:00-0500,"Billable Google Ads Call",910.00,USD,1468559,"-All Locations",https://fox-pest.com/local-location/?pest=pest&service=control&loc_interest_ms=&loc_physical_ms=9003378&gad_source=1&gbraid=0AAAAACVgtGDh7PKV3a0qkWGjW84KOOjDg&gclid=CjwKCAjwl6-3BhBWEiwApN6_ksFIw0AP5x_YaeltswMhAOkEhBTfk3PYxBfSpaZceS3LJu7C670LAxoChVAQAvD_BwE
Cj0KCQjwurS3BhCGARIsADdUH537SmvAEE9E_zFfDJcRdx1GfS0bYiUJCATo9lhfCjkSN7IprVoIWFYaAvjSEALw_wcB,2024-09-20T15:37:00-0500,"Billable Google Ads Call",640.00,USD,1468796,"-All Locations",https://fox-pest.com/local-location/?pest=pest&service=control&loc_interest_ms=&loc_physical_ms=9021530&gad_source=1&gbraid=0AAAAACVgtGAbACfhZlIDFq1XDSOFgRW6j&gclid=Cj0KCQjwurS3BhCGARIsADdUH537SmvAEE9E_zFfDJcRdx1GfS0bYiUJCATo9lhfCjkSN7IprVoIWFYaAvjSEALw_wcB
Cj0KCQjwurS3BhCGARIsADdUH50-D9a7FOFmfo8vy_PorHW_w3CrZo6wH0qtRz6-DvUqPVHMiagWHwkaAj1KEALw_wcB,2024-09-20T15:55:00-0500,"Billable Google Ads Call",1298.00,USD,1468686,"-All Locations",https://fox-pest.com/local-location/?pest=rodents&service=removal&loc_interest_ms=&loc_physical_ms=9001986&gad_source=1&gbraid=0AAAAACVgtGAbACfhZlIDFq1XDSOFgRW6j&gclid=Cj0KCQjwurS3BhCGARIsADdUH50-D9a7FOFmfo8vy_PorHW_w3CrZo6wH0qtRz6-DvUqPVHMiagWHwkaAj1KEALw_wcB
Cj0KCQjwurS3BhCGARIsADdUH51S9VV7-K73xTsD309t5DOjmidZYpL4SUvAup9mhHc1YWqG4yf6YEQaAkCGEALw_wcB,2024-09-20T16:09:00-0500,"Billable Google Ads Call",1090.00,USD,1468705,"-All Locations",https://fox-pest.com/local-location/?pest=bees&service=hive%20removal&loc_interest_ms=&loc_physical_ms=9003435&gad_source=1&gbraid=0AAAAACVgtGAbACfhZlIDFq1XDSOFgRW6j&gclid=Cj0KCQjwurS3BhCGARIsADdUH51S9VV7-K73xTsD309t5DOjmidZYpL4SUvAup9mhHc1YWqG4yf6YEQaAkCGEALw_wcB
Cj0KCQjwurS3BhCGARIsADdUH50CtWghvzZXfnm0chQ-20JCGzvL2vfnal8NjrYoB2IeCxzijozaDYgaArEEEALw_wcB,2024-09-20T13:34:00-0500,"Billable Google Ads Call",300.00,USD,1468587,"-All Locations",https://fox-pest.com/local-location/?pest=pest&service=control&loc_interest_ms=&loc_physical_ms=9002567&gad_source=1&gbraid=0AAAAACVgtGAbACfhZlIDFq1XDSOFgRW6j&gclid=Cj0KCQjwurS3BhCGARIsADdUH50CtWghvzZXfnm0chQ-20JCGzvL2vfnal8NjrYoB2IeCxzijozaDYgaArEEEALw_wcB
EAIaIQobChMI9M7DqePRiAMVN6_RBB0N-jEgEAEYASAAEgIEj_D_BwE,2024-09-20T16:08:00-0500,"Billable Google Ads Call",1070.00,USD,1468699,"-Performance Max - All Locations",https://fox-pest.com/local-location/?gbraid=0AAAAACVgtGARb99VyT5IQFSNDQT8iJ74b&pest=exterminator&service=&loc_interest_ms=&loc_physical_ms=9021429&gad_source=5&gclid=EAIaIQobChMI9M7DqePRiAMVN6_RBB0N-jEgEAEYASAAEgIEj_D_BwE
EAIaIQobChMIk5XFlcDRiAMVTwZPCB116gHoEAEYASAAEgL2Q_D_BwE,2024-09-20T13:17:00-0500,"Billable Google Ads Call",275.00,USD,1468582,"-Performance Max - All Locations",https://fox-pest.com/local-location/?gbraid=0AAAAACVgtGARb99VyT5IQFSNDQT8iJ74b&pest=exterminator&service=&loc_interest_ms=&loc_physical_ms=9005495&gad_source=5&gclid=EAIaIQobChMIk5XFlcDRiAMVTwZPCB116gHoEAEYASAAEgL2Q_D_BwE
EAIaIQobChMIh9W85OjRiAMVpDIIBR3l6AWwEAAYASAAEgKP-_D_BwE,2024-09-20T16:18:00-0500,"Billable Google Ads Call",750.00,USD,1468712,"-All Locations Brand",https://fox-pest.com/local-location/?pest=exterminator&service=&loc_interest_ms=&loc_physical_ms=9005574&gad_source=1&gbraid=0AAAAACVgtGBR9IRiIQQeOUjBvfbrHSssZ&gclid=EAIaIQobChMIh9W85OjRiAMVpDIIBR3l6AWwEAAYASAAEgKP-_D_BwE
Cj0KCQjwurS3BhCGARIsADdUH51TLItfJrJ8OvKxJZhjSMkvZNtuAMAMK6NWdF2PbGqASBEeSzfFIG8aAveFEALw_wcB,2024-09-20T16:39:00-0500,"Billable Google Ads Call",299.00,USD,1468723,"-Performance Max - All Locations",https://fox-pest.com/local-location/?pest=exterminator&service=&loc_interest_ms=&loc_physical_ms=9005645&gad_source=1&gbraid=0AAAAACVgtGD28Jaecqvyz8bsRwC2a3oQs&gclid=Cj0KCQjwurS3BhCGARIsADdUH51TLItfJrJ8OvKxJZhjSMkvZNtuAMAMK6NWdF2PbGqASBEeSzfFIG8aAveFEALw_wcB
Cj0KCQjw9Km3BhDjARIsAGUb4nyUpOsNPTizyKBc8jksZpE9XczLk6_6tzYjOiyQlah0ntYbJ-m3vLoaAvV3EALw_wcB,2024-09-20T17:27:00-0500,"Billable Google Ads Call",1248.00,USD,1468775,"-All Locations",https://fox-pest.com/local-location/?pest=pest&service=control&loc_interest_ms=&loc_physical_ms=9001965&gad_source=1&gbraid=0AAAAACVgtGCDLIgysjziXU3fl5JITorX8&gclid=Cj0KCQjw9Km3BhDjARIsAGUb4nyUpOsNPTizyKBc8jksZpE9XczLk6_6tzYjOiyQlah0ntYbJ-m3vLoaAvV3EALw_wcB
Cj0KCQjwurS3BhCGARIsADdUH50lOW9q0mbQzqmBn5Xw3x3E-rRCh7CjrMM7gTVpnFs8Aj3x91H-U2IaAki6EALw_wcB,2024-09-20T15:04:00-0500,"Billable Google Ads Call",1153.00,USD,1468646,"-All Locations Brand",https://fox-pest.com/local-location/?pest=exterminator&service=&loc_interest_ms=&loc_physical_ms=9004194&gad_source=1&gbraid=0AAAAACVgtGBR9IRiIQQeOUjBvfbrHSssZ&gclid=Cj0KCQjwurS3BhCGARIsADdUH50lOW9q0mbQzqmBn5Xw3x3E-rRCh7CjrMM7gTVpnFs8Aj3x91H-U2IaAki6EALw_wcB
Cj0KCQjwurS3BhCGARIsADdUH50VJSrVjSW0_P-GqkXUT46UydModd8S6vssNzOOecO9UOHkJfIxnyUaAl_oEALw_wcB,2024-09-20T15:24:00-0500,"Billable Google Ads Call",770.00,USD,1468656,"-All Locations",https://fox-pest.com/local-location/?pest=mice&service=removal&loc_interest_ms=&loc_physical_ms=9021473&gad_source=1&gbraid=0AAAAACVgtGAbACfhZlIDFq1XDSOFgRW6j&gclid=Cj0KCQjwurS3BhCGARIsADdUH50VJSrVjSW0_P-GqkXUT46UydModd8S6vssNzOOecO9UOHkJfIxnyUaAl_oEALw_wcB
EAIaIQobChMIx_Kz7NDRiAMVvN8YAh2SXBdKEAEYASAAEgJgqvD_BwE,2024-09-20T14:34:00-0500,"Billable Google Ads Call",790.00,USD,1468619,"-Performance Max - All Locations",https://fox-pest.com/local-location/?gbraid=0AAAAACVgtGARb99VyT5IQFSNDQT8iJ74b&pest=exterminator&service=&loc_interest_ms=&loc_physical_ms=9022171&gad_source=5&gclid=EAIaIQobChMIx_Kz7NDRiAMVvN8YAh2SXBdKEAEYASAAEgJgqvD_BwE
EAIaIQobChMI052-k5_QiAMV-kpHAR3IEzKuEAAYASAAEgLXsPD_BwE,2024-09-20T16:59:00-0500,"Billable Google Ads Call",1033.00,USD,1468767,"-Performance Max - All Locations",https://fox-pest.com/local-location/?pest=exterminator&service=&loc_interest_ms=&loc_physical_ms=9003434&gad_source=1&gbraid=0AAAAACVgtGAIuSVG-wSfGnL5WuTmqCyzt&gclid=EAIaIQobChMI052-k5_QiAMV-kpHAR3IEzKuEAAYASAAEgLXsPD_BwE
EAIaIQobChMIgtP-svLRiAMVtlxHAR3J-QVbEAAYAiAAEgIgY_D_BwE,2024-09-20T17:04:00-0500,"Billable Google Ads Call",910.00,USD,1468751,"-All Locations",https://fox-pest.com/local-location/?pest=bee&service=removal&loc_interest_ms=&loc_physical_ms=9006624&gad_source=1&gbraid=0AAAAACVgtGAbACfhZlIDFq1XDSOFgRW6j&gclid=EAIaIQobChMIgtP-svLRiAMVtlxHAR3J-QVbEAAYAiAAEgIgY_D_BwE
Cj0KCQjwurS3BhCGARIsADdUH52ZXSg0un6wVA7qR0DViktrHn7lWKG6yviJnYo3ccHVNYNtW4ANg3AaAhHiEALw_wcB,2024-09-20T17:07:00-0500,"Billable Google Ads Call",863.00,USD,1468760,"-All Locations",https://fox-pest.com/local-location/?pest=insect&service=control&loc_interest_ms=&loc_physical_ms=9003815&gad_source=1&gbraid=0AAAAACVgtGAbACfhZlIDFq1XDSOFgRW6j&gclid=Cj0KCQjwurS3BhCGARIsADdUH52ZXSg0un6wVA7qR0DViktrHn7lWKG6yviJnYo3ccHVNYNtW4ANg3AaAhHiEALw_wcB
EAIaIQobChMIu6789tbRiAMVDb3RBB1FmzkuEAEYASAAEgIPQfD_BwE,2024-09-20T15:00:00-0500,"Billable Google Ads Call",890.00,USD,1468644,"-Performance Max - All Locations",https://fox-pest.com/local-location/?gbraid=0AAAAACVgtGARb99VyT5IQFSNDQT8iJ74b&pest=exterminator&service=&loc_interest_ms=&loc_physical_ms=9014290&gad_source=5&gclid=EAIaIQobChMIu6789tbRiAMVDb3RBB1FmzkuEAEYASAAEgIPQfD_BwE
Cj0KCQjwurS3BhCGARIsADdUH51QKflrIg6ZtmSHzQVeeZlMpw2427U_X71UzRaCYpmG1gSHWAIV7poaAnDcEALw_wcB,2024-09-20T15:01:00-0500,"Billable Google Ads Call",1077.00,USD,1468653,"-All Locations",https://fox-pest.com/local-location/?pest=rat&service=removal&loc_interest_ms=&loc_physical_ms=9004440&gad_source=1&gbraid=0AAAAACVgtGAbACfhZlIDFq1XDSOFgRW6j&gclid=Cj0KCQjwurS3BhCGARIsADdUH51QKflrIg6ZtmSHzQVeeZlMpw2427U_X71UzRaCYpmG1gSHWAIV7poaAnDcEALw_wcB
Cj0KCQjwurS3BhCGARIsADdUH51YviUGYtPr5AXEdQyNkV0Oj6q_tDLwNKbYNeCHouAnbxSyarcpCz8aAgyQEALw_wcB,2024-09-20T18:56:00-0500,"Billable Google Ads Call",1175.00,USD,1470036,"-All Locations",https://fox-pest.com/local-location/?pest=stink-bugs&service=removal&loc_interest_ms=&loc_physical_ms=9005959&gad_source=1&gbraid=0AAAAACVgtGAbACfhZlIDFq1XDSOFgRW6j&gclid=Cj0KCQjwurS3BhCGARIsADdUH51YviUGYtPr5AXEdQyNkV0Oj6q_tDLwNKbYNeCHouAnbxSyarcpCz8aAgyQEALw_wcB
EAIaIQobChMIiOHZ14bSiAMVbSfUAR0abQJxEAAYASAAEgJRPvD_BwE,2024-09-20T18:32:00-0500,"Billable Google Ads Call",741.00,USD,1468854,,https://fox-pest.com/dallas-fort-worth-tx/service-area/keller/?pest=exterminator&service=&loc_interest_ms=&loc_physical_ms=9027307&gad_source=1&gbraid=0AAAAACVgtGD28Jaecqvyz8bsRwC2a3oQs&gclid=EAIaIQobChMIiOHZ14bSiAMVbSfUAR0abQJxEAAYASAAEgJRPvD_BwE
Cj0KCQjwurS3BhCGARIsADdUH51t055i5KomzzOXFGob8rhLp1iy_wUhQPYYWvpsTr3LHAORAdW8B-4aAip9EALw_wcB,2024-09-20T18:39:00-0500,"Billable Google Ads Call",185.00,USD,1468863,"-All Locations",https://fox-pest.com/local-location/?pest=mice&service=exterminator&loc_interest_ms=&loc_physical_ms=9021520&gad_source=1&gbraid=0AAAAACVgtGAbACfhZlIDFq1XDSOFgRW6j&gclid=Cj0KCQjwurS3BhCGARIsADdUH51t055i5KomzzOXFGob8rhLp1iy_wUhQPYYWvpsTr3LHAORAdW8B-4aAip9EALw_wcB
EAIaIQobChMI-Krv2JjSiAMVdQ-KAx0rKjB-EAEYASAAEgKalPD_BwE,2024-09-20T20:06:00-0500,"Billable Google Ads Call",840.00,USD,1468937,"-Performance Max - All Locations",https://fox-pest.com/local-location/?gbraid=0AAAAACVgtGARb99VyT5IQFSNDQT8iJ74b&pest=exterminator&service=&loc_interest_ms=&loc_physical_ms=9007901&gad_source=5&gclid=EAIaIQobChMI-Krv2JjSiAMVdQ-KAx0rKjB-EAEYASAAEgKalPD_BwE
EAIaIQobChMIvpCSppbSiAMVwK7RBB13BCU6EAEYASAAEgJ16fD_BwE,2024-09-20T19:49:00-0500,"Billable Google Ads Call",1063.00,USD,1468924,"-Performance Max - All Locations",https://fox-pest.com/local-location/?gbraid=0AAAAACVgtGARb99VyT5IQFSNDQT8iJ74b&pest=exterminator&service=&loc_interest_ms=&loc_physical_ms=9011798&gad_source=5&gclid=EAIaIQobChMIvpCSppbSiAMVwK7RBB13BCU6EAEYASAAEgJ16fD_BwE
Cj0KCQjwurS3BhCGARIsADdUH53wPFXWJqMQRcf9mlbfcUNTRKynSrDOslM0Li_5o16nSTouPqlIdYwaAtpAEALw_wcB,2024-09-20T22:45:00-0500,"Billable Google Ads Call",958.00,USD,1469044,"-All Locations",https://fox-pest.com/local-location/?pest=bees&service=nest%20removal&loc_interest_ms=&loc_physical_ms=1014673&gad_source=1&gbraid=0AAAAACVgtGAbACfhZlIDFq1XDSOFgRW6j&gclid=Cj0KCQjwurS3BhCGARIsADdUH53wPFXWJqMQRcf9mlbfcUNTRKynSrDOslM0Li_5o16nSTouPqlIdYwaAtpAEALw_wcB
Cj0KCQjwurS3BhCGARIsADdUH53yjoHwhGg-ho080UYA6jIX4HKXk9B1cuBBLpIwzstM2llCz4k_OrgaAnoPEALw_wcB,2024-09-20T21:00:00-0500,"Billable Google Ads Call",797.00,USD,1468992,"-All Locations | Pest Low Cost | Search",https://fox-pest.com/local-location/?pest=fleas&service=exterminator&loc_interest_ms=&loc_physical_ms=9021896&gad_source=1&gbraid=0AAAAACVgtGC91T4BptnmK91Tl8OxKOWO1&gclid=Cj0KCQjwurS3BhCGARIsADdUH53yjoHwhGg-ho080UYA6jIX4HKXk9B1cuBBLpIwzstM2llCz4k_OrgaAnoPEALw_wcB
EAIaIQobChMI95abncvSiAMVSmlHAR2JiSo5EAAYASAAEgKcePD_BwE,2024-09-20T23:39:00-0500,"Billable Google Ads Call",630.00,USD,1469059,"-Performance Max - All Locations",https://fox-pest.com/local-location/?pest=exterminator&service=&loc_interest_ms=&loc_physical_ms=9021520&gad_source=1&gbraid=0AAAAACVgtGAIuSVG-wSfGnL5WuTmqCyzt&gclid=EAIaIQobChMI95abncvSiAMVSmlHAR2JiSo5EAAYASAAEgKcePD_BwE
EAIaIQobChMImIylpJ7SiAMV7AFPCB1ljisREAEYASAAEgLisvD_BwE,2024-09-20T20:17:00-0500,"Billable Google Ads Call",834.00,USD,1468943,"-All Locations | Pest Low Cost | Search",https://fox-pest.com/local-location/?pest=pest&service=extermination&loc_interest_ms=&loc_physical_ms=9004227&gad_source=2&gclid=EAIaIQobChMImIylpJ7SiAMV7AFPCB1ljisREAEYASAAEgLisvD_BwE
EAIaIQobChMIuImE27HSiAMVaaSmBB2AxynsEAEYASAAEgJC6vD_BwE,2024-09-20T21:50:00-0500,"Billable Google Ads Call",871.00,USD,1469017,"-Performance Max - All Locations",https://fox-pest.com/local-location/?gbraid=0AAAAACVgtGARb99VyT5IQFSNDQT8iJ74b&pest=exterminator&service=&loc_interest_ms=&loc_physical_ms=9021431&gad_source=5&gclid=EAIaIQobChMIuImE27HSiAMVaaSmBB2AxynsEAEYASAAEgJC6vD_BwE
Cj0KCQjw3bm3BhDJARIsAKnHoVWrR7trnnUYi7SzMpJV5kQ2DZcf4k8a6mK7m3LiUggUMVcILe1QI3EaAr-JEALw_wcB,2024-09-21T20:40:00-0500,"Billable Google Ads Call",300.00,USD,1469289,"-All Locations Brand",https://fox-pest.com/locations/?pest=exterminator&service=&loc_interest_ms=&loc_physical_ms=9003320&gad_source=1&gbraid=0AAAAACVgtGDRPeyQBbzbq1S_jIEUUN1RD&gclid=Cj0KCQjw3bm3BhDJARIsAKnHoVWrR7trnnUYi7SzMpJV5kQ2DZcf4k8a6mK7m3LiUggUMVcILe1QI3EaAr-JEALw_wcB
EAIaIQobChMIn_PSw-fUiAMVNDmzAB0Lozw_EAEYASAAEgLVdfD_BwE,2024-09-21T20:51:00-0500,"Billable Google Ads Call",948.00,USD,1469295,"-Performance Max - All Locations",https://fox-pest.com/local-location/?gbraid=0AAAAACVgtGDLHkFlnRH_u0UPnQEZ6P87U&pest=exterminator&service=&loc_interest_ms=&loc_physical_ms=9021670&gad_source=5&gclid=EAIaIQobChMIn_PSw-fUiAMVNDmzAB0Lozw_EAEYASAAEgLVdfD_BwE
Cj0KCQjw3bm3BhDJARIsAKnHoVUKf7kXVJ3qCFrIVZfAF-RiIAYRtLU4y4rMOCj4by_F_y_Defv3GfkaAk3DEALw_wcB,2024-09-21T15:52:00-0500,"Billable Google Ads Call",840.00,USD,1469139,"-All Locations",https://fox-pest.com/local-location/?pest=hornets&service=removal&loc_interest_ms=&loc_physical_ms=9008150&gad_source=1&gbraid=0AAAAACVgtGCs_AiqLA1nokyd0N-OlkrFT&gclid=Cj0KCQjw3bm3BhDJARIsAKnHoVUKf7kXVJ3qCFrIVZfAF-RiIAYRtLU4y4rMOCj4by_F_y_Defv3GfkaAk3DEALw_wcB
EAIaIQobChMIg4Wb05vUiAMV8AytBh0Cwh7WEAAYASACEgIqMPD_BwE,2024-09-21T15:21:00-0500,"Billable Google Ads Call",948.00,USD,1469119,"-All Locations | Pest Low Cost | Search",https://fox-pest.com/locations/?pest=bees&service=hive%20removal&loc_interest_ms=&loc_physical_ms=9025276&gad_source=1&gbraid=0AAAAACVgtGAxJcBzI2VoKFZUs1iIWZEJ0&gclid=EAIaIQobChMIg4Wb05vUiAMV8AytBh0Cwh7WEAAYASACEgIqMPD_BwE
Cj0KCQjw3bm3BhDJARIsAKnHoVUGxv9Kveb5ZbOL3ZwbUAFJuV3ye1oTKxabgTpOjir4VnOuxDwZH-UaAqMFEALw_wcB,2024-09-21T16:30:00-0500,"Billable Google Ads Call",965.00,USD,1469168,"-All Locations",https://fox-pest.com/locations/?pest=bees&service=nest%20removal&loc_interest_ms=9004510&loc_physical_ms=9190344&gad_source=1&gbraid=0AAAAACVgtGCs_AiqLA1nokyd0N-OlkrFT&gclid=Cj0KCQjw3bm3BhDJARIsAKnHoVUGxv9Kveb5ZbOL3ZwbUAFJuV3ye1oTKxabgTpOjir4VnOuxDwZH-UaAqMFEALw_wcB
EAIaIQobChMIupK-qavUiAMVG7RaBR13OgLeEAEYASAAEgLAGfD_BwE,2024-09-21T16:27:00-0500,"Billable Google Ads Call",632.00,USD,1469164,"-Performance Max - All Locations",https://fox-pest.com/local-location/?gbraid=0AAAAACVgtGDLHkFlnRH_u0UPnQEZ6P87U&pest=exterminator&service=&loc_interest_ms=&loc_physical_ms=9003297&gad_source=5&gclid=EAIaIQobChMIupK-qavUiAMVG7RaBR13OgLeEAEYASAAEgLAGfD_BwE
Cj0KCQjw3bm3BhDJARIsAKnHoVXNWulnCo9C01_pky2dYI7omMXBf3yCircISiwM_Zve_ZWvbi0ztGUaAst9EALw_wcB,2024-09-21T16:04:00-0500,"Billable Google Ads Call",865.00,USD,1469147,"-All Locations",https://fox-pest.com/local-location/?pest=wasp&service=removal&loc_interest_ms=&loc_physical_ms=9008021&gad_source=1&gbraid=0AAAAACVgtGCs_AiqLA1nokyd0N-OlkrFT&gclid=Cj0KCQjw3bm3BhDJARIsAKnHoVXNWulnCo9C01_pky2dYI7omMXBf3yCircISiwM_Zve_ZWvbi0ztGUaAst9EALw_wcB
